brand,kilometers,model,transmission,year
Chevrolet,43000.0,Sail,Mecánica,2017.0
Ford,33000.0,Ecosport 2,Automática,2017.0
Dodge,46700.0,Journey,Automática,2017.0
Volvo,10000.0,V40,Automática,2017.0
Nissan,71000.0,X-Trail,Automática,2017.0
BMW,100000.0,X3,Automática,2017.0
Mazda,43000.0,3,Automática,2017.0
Honda,65800.0,CR-V,Automática,2017.0
Chevrolet,50000.0,Spark GT,Mecánica,2017.0
Chevrolet,76000.0,Tracker,Automática,2017.0
Chevrolet,117000.0,Spark GT,Mecánica,2017.0
Toyota,49000.0,Prado,Automática,2017.0
Mazda,50000.0,3,Automática,2017.0
Mazda,60000.0,CX-5,Automática,2017.0
Kia,67916.0,Rio,Mecánica,2017.0
Nissan,90000.0,Frontier,Automática,2017.0
Mazda,61000.0,2,Automática,2017.0
Citroën,39071.0,C-Elysée,Automática,2017.0
Ford,55500.0,Ecosport 2,Mecánica,2017.0
Toyota,91000.0,Prado,Automática,2017.0
Ford,49900.0,Festiva,Automática,2017.0
Kia,87000.0,Rio,Mecánica,2017.0
Nissan,78.0,March,Automática,2017.0
Chevrolet,70000.0,Spark GT,Mecánica,2017.0
Mercedes-Benz,107000.0,Clase GLE,Automática,2017.0
Hyundai,23000.0,2017,Mecánica,2017.0
Renault,56000.0,Logan,Automática,2017.0
Nissan,33000.0,Nissan Sentra 2017,Automática,2017.0
Toyota,60000.0,Hilux,Automática,2017.0
Volkswagen,52000.0,Gol,Automática,2017.0
Ford,50000.0,Explorer,Automática,2017.0
Renault,74500.0,Logan,Automática,2017.0
Mazda,35500.0,CX-9,Automática,2017.0
Audi,35800.0,A3,Automática,2017.0
Chevrolet,3800.0,Camaro,Automática,2017.0
BMW,100000.0,X4,Automática,2017.0
Renault,47000.0,Sandero,Automática,2017.0
Ford,43000.0,Ecosport,Mecánica,2017.0
Subaru,61500.0,Forester,Automática,2017.0
Audi,46000.0,A3,Mecánica,2017.0
Volkswagen,29000.0,Voyage,Automática,2017.0
Rover,35000.0,Evoque,Automática,2017.0
Ford,70000.0,Escape,Automática,2017.0
Volkswagen,38000.0,Golf,Automática,2017.0
Mazda,70000.0,2,Automática,2017.0
Kia,50000.0,Rio,Automática,2017.0
Ford,52000.0,Ecosport 2,Mecánica,2017.0
Ford,34000.0,Explorer,Automática,2017.0
Kia,27000.0,Rio,Mecánica,2017.0
Lexus,30000.0,LX,Automática,2017.0
Mazda,59000.0,3,Automática,2017.0
Mazda,7600.0,3,Automática,2017.0
Mazda,49000.0,3,Automática,2017.0
Mazda,63000.0,3,Automática,2017.0
Chevrolet,78000.0,Spark GT,Mecánica,2017.0
Hyundai,72000.0,Tucson,Automática,2017.0
Mazda,82450.0,6,Automática,2017.0
Renault,41900.0,Duster Oroch,Mecánica,2017.0
Chevrolet,78000.0,SAIL LTZ,Mecánica,2017.0
Mazda,57400.0,CX-5,Automática,2017.0
Chevrolet,43000.0,2017,Automática,2017.0
Mazda,50000.0,CX-9,Automática,2017.0
Mazda,74000.0,3,Automática,2017.0
Hyundai,56000.0,I25 premium gli,Automática,2017.0
Toyota,61000.0,Fortuner,Automática,2017.0
Ford,39000.0,Escape,Automática,2017.0
Kia,67000.0,Picanto,Mecánica,2017.0
Renault,42000.0,Clio,Mecánica,2017.0
Kia,65000.0,Sportage,Automática,2017.0
Ford,42000.0,Escape,Automática,2017.0
Chevrolet Spark Life,45200.0,Spark,Mecánica,2017.0
Volkswagen,52000.0,Voyage,Automática,2017.0
Chevrolet,78500.0,Spark GT,Mecánica,2017.0
Audi,42000.0,Q3,Automática,2017.0
Nissan,31000.0,March,Automática,2017.0
Nissan,31000.0,March,Automática,2017.0
Renault,50262.0,Logan,Mecánica,2017.0
Mazda,48000.0,3,Automática,2017.0
Renault,45000.0,Duster,Automática,2017.0
Mercedes-Benz,47593.0,Clase GLC,Automática,2017.0
Nissan,34700.0,Sentra,Mecánica,2017.0
Mazda,40000.0,3,Automática,2017.0
BMW,28600.0,Serie 4,Automática,2017.0
Mazda,33000.0,CX-3,Automática,2017.0
Jaguar,19000.0,XE,Automática,2017.0
Hyundai,38000.0,Elantra,Mecánica,2017.0
Toyota,70000.0,Fortuner,Automática,2017.0
Mercedes-Benz,41117.0,Clase B,Automática,2017.0
Citroën,65800.0,C3 1.2OO CC VTI,Mecánica,2017.0
Mazda,53000.0,2,Automática,2017.0
Kia,38000.0,CERATO PRO,Mecánica,2017.0
Kia,50000.0,Sportage,Automática,2017.0
Kia,100000.0,Picanto,Mecánica,2017.0
Ford,71502.0,Fusion,Automática,2017.0
Mazda,66500.0,3,Automática,2017.0
Nissan,79291.0,Frontier,Automática,2017.0
Citroën,48000.0,C-Elysée,Automática,2017.0
Mercedes-Benz,33900.0,Clase SLC,Automática,2017.0
Toyota,84000.0,Prado,Automática,2017.0
Volkswagen,67500.0,Amarok,Automática,2017.0
Renault,54000.0,Logan,Automática,2017.0
Chevrolet,69500.0,Spark GT,Mecánica,2017.0
Ford,28000.0,Fiesta,Mecánica,2017.0
Kia,67800.0,Carens,Automática,2017.0
Nissan,53500.0,X-Trail,Automática,2017.0
Kia,53250.0,Carens,Automática,2017.0
Volkswagen,51000.0,Voyage,Automática,2017.0
Jeep,50000.0,Cherokee,Automática,2017.0
Mercedes-Benz,55655.0,Clase CLA,Automática,2017.0
Kia,49999.0,Sportage,Automática,2017.0
Volkswagen,38600.0,Jetta,Automática,2017.0
Nissan,47000.0,Versa,Automática,2017.0
Kia,79855.0,Rio,Mecánica,2017.0
Jeep,29000.0,Cherokee,Automática,2017.0
Mazda,28000.0,3,Automática,2017.0
Mazda,44000.0,3,Automática,2017.0
Ford,55000.0,F-150,Automática,2017.0
Chevrolet,7500.0,Spark,Mecánica,2017.0
Chevrolet,18000.0,Tahoe,Automática,2017.0
Lexus,3900.0,GX,Automática,2017.0
Chevrolet,45730.0,Spark GT,Mecánica,2017.0
Mazda,47000.0,3,Automática,2017.0
Renault,24000.0,Stepway,Mecánica,2017.0
Ford,22000.0,Explorer,Automática,2017.0
Toyota,126000.0,Land Cruiser,Mecánica,2017.0
Kia,94000.0,Sportage,Automática,2017.0
Chevrolet,60000.0,Tracker,Mecánica,2017.0
Mazda,28501.0,3,Automática,2017.0
Chevrolet,58000.0,Spark,Mecánica,2017.0
Volkswagen,34000.0,Golf,Mecánica,2017.0
Chevrolet,43000.0,Onix,Automática,2017.0
Volkswagen,37500.0,Voyage,Mecánica,2017.0
Toyota,81000.0,RAV4,Automática,2017.0
Volkswagen,40100.0,Saveiro,Mecánica,2017.0
Mazda,69000.0,3,Automática,2017.0
BMW,29000.0,Serie 3,Automática,2017.0
Renault,56000.0,Sandero,Automática,2017.0
Ford,42000.0,Fiesta,Automática,2017.0
Mercedes-Benz,34100.0,Clase GLA,Automática,2017.0
Porsche,21500.0,Macan,Automática,2017.0
Nissan,93000.0,Frontier,Mecánica,2017.0
Chevrolet,47000.0,Sonic,Automática,2017.0
Renault,58000.0,Stepway,Mecánica,2017.0
Mercedes-Benz,59000.0,Clase GLE,Automática,2017.0
Chevrolet,26000.0,Sonic,Automática,2017.0
Renault,70000.0,Logan,Automática,2017.0
BMW,40000.0,Serie 3,Automática,2017.0
Toyota,25400.0,Land Cruiser,Automática,2017.0
Ford,60000.0,Ecosport 2,Automática,2017.0
Chevrolet,49000.0,Tracker,Automática,2017.0
Volkswagen,43400.0,Golf,Mecánica,2017.0
Toyota,93000.0,Hilux,Automática,2017.0
Ford,47000.0,Explorer,Automática,2017.0
BMW,45903.0,Serie 3,Automática,2017.0
Ford,82000.0,Edge,Automática,2017.0
Chevrolet,47000.0,Sail LTZ,Mecánica,2017.0
Chevrolet,41000.0,Cruze,Automática,2017.0
Renault,83000.0,Duster,Automática,2017.0
Ford,43811.0,Escape,Automática,2017.0
Ford,71000.0,Explorer,Automática,2017.0
Volkswagen,57400.0,Voyage,Mecánica,2017.0
Audi,75000.0,Q3,Automática,2017.0
Audi,33800.0,Q3,Automática,2017.0
Mercedes-Benz,7500.0,Clase S,Automática,2017.0
Mazda,33000.0,CX-5,Automática,2017.0
Ford,42500.0,Escape,Automática,2017.0
Renault,92334.0,Duster,Mecánica,2017.0
Renault,52000.0,Captur,Mecánica,2017.0
Ford,71500.0,Fiesta,Automática,2017.0
Chevrolet,7900.0,Camaro,Automática,2017.0
Suzuki,73270.0,Vitara,Mecánica,2017.0
Audi,38900.0,A3,Automática,2017.0
Mercedes-Benz,39800.0,Clase GLE,Automática,2017.0
Kia,40000.0,Rio,Automática,2017.0
Sail,66000.0,2017,Mecánica,2017.0
Chevrolet,60000.0,Cruze,Automática,2017.0
Mercedes-Benz,54000.0,Clase GLE,Automática,2017.0
Ford,59000.0,Fiesta,Automática,2017.0
Toyota,66000.0,RAV4,Automática,2017.0
Chevrolet,15900.0,Cruze,Automática,2017.0
Jaguar,21000.0,F-PACE,Automática,2017.0
Renault,39000.0,Logan,Automática,2017.0
Ford,46000.0,Escape,Automática,2017.0
Mazda,88500.0,CX-9,Automática,2017.0
Renault,33650.0,Sandero,Mecánica,2017.0
Renault,30000.0,Logan,Mecánica,2017.0
Kia,81000.0,Rio,Automática,2017.0
Renault,104000.0,Duster,Automática,2017.0
Ford,59000.0,Fiesta,Automática,2017.0
Subaru,123000.0,Forester,Automática,2017.0
Toyota,47000.0,RAV4,Automática,2017.0
Renault,49500.0,Duster,Automática,2017.0
Kia,48800.0,Rio,Automática,2017.0
Chevrolet,25000.0,Camaro,Automática,2017.0
Ford,50000.0,Escape,Automática,2017.0
Renault,71000.0,Logan,Automática,2017.0
Renault,55000.0,Clio,Mecánica,2017.0
Dodge,39000.0,Durango,Automática,2017.0
Volkswagen,63000.0,Jetta,Automática,2017.0
Renault,48000.0,Stepway,Mecánica,2017.0
Mercedes-Benz,45300.0,Clase CLA,Automática,2017.0
BMW,75000.0,X4,Automática,2017.0
Toyota,60000.0,Prado,Automática,2017.0
Toyota,99000.0,Prado,Automática,2017.0
Chevrolet,51000.0,Sonic,Mecánica,2017.0
Chevrolet,9800.0,Cruze,Mecánica,2017.0
Kia,63500.0,Picanto,Automática,2017.0
Porsche,38000.0,Cayenne,Automática,2017.0
Chevrolet,53000.0,Spark GT,Mecánica,2017.0
Chevrolet,69700.0,Sail,Mecánica,2017.0
Ford,62000.0,Fiesta,Automática,2017.0
Mazda,41150.0,3,Mecánica,2017.0
Ford,59000.0,Ecosport 2,Automática,2017.0
Toyota,44613.0,Fortuner,Automática,2017.0
Mazda,39800.0,CX-3,Automática,2017.0
Renault,65800.0,Logan,Automática,2017.0
Renault,46700.0,Clio,Mecánica,2017.0
Mercedes-Benz,40600.0,Clase GLE,Automática,2017.0
Renault,96000.0,ALASKAN,Automática,2017.0
Mitsubishi,45500.0,Outlander,Automática,2017.0
Mercedes-Benz,71000.0,Clase C,Automática,2017.0
Mazda,46000.0,3,Automática,2017.0
Renault,107000.0,Duster Oroch,Automática,2017.0
Renault,50000.0,Logan,Mecánica,2017.0
Renault,56600.0,Sandero,Automática,2017.0
Chevrolet,63000.0,Sonic,Automática,2017.0
Mazda,32000.0,3,Automática,2017.0
Toyota,28341.0,4Runner limited,Automática,2017.0
Ford,36000.0,Escape,Automática,2017.0
Mazda,26575.0,6,Automática,2017.0
Nissan,102000.0,X-Trail,Automática,2017.0
Mazda,65000.0,3,Automática,2017.0
Nissan,59000.0,Kicks,Mecánica,2017.0
Nissan,30725.0,March,Mecánica,2017.0
BMW,37000.0,M 4,Automática,2017.0
Renault,76000.0,Kagoo,Mecánica,2017.0
Chevrolet,58000.0,D-Max,Mecánica,2017.0
Renault,78500.0,Duster,Automática,2017.0
Mazda,27000.0,3,Automática,2017.0
Toyota,37000.0,4Runner,Automática,2017.0
Mercedes-Benz,33000.0,C63s,Automática,2017.0
Nissan,50000.0,X-Trail,Automática,2017.0
Mercedes-Benz,19900.0,Clase E,Automática,2017.0
Renault,77000.0,Kangoo,Mecánica,2017.0
BMW,49450.0,X1,Automática,2017.0
Audi,71000.0,Q3,Automática,2017.0
Jeep,55700.0,SRT Grand Cherokee,Automática,2017.0
Chevrolet,33000.0,Sail,Mecánica,2017.0
Mercedes-Benz,37300.0,250,Automática,2017.0
Mercedes-Benz,72000.0,Clase A,Automática,2017.0
Mazda,39500.0,3,Automática,2017.0
Lexus,60000.0,GX,Automática,2017.0
Toyota,41000.0,4Runner,Automática,2017.0
Mercedes-Benz,22600.0,Clase C,Automática,2017.0
Ford,67000.0,Escape,Automática,2017.0
Nissan,75000.0,Qashqai,Automática,2017.0
Subaru,29000.0,WRX,Automática,2017.0
Citroën,40000.0,C4 Grand Picasso,Automática,2017.0
BMW,8500.0,Serie 1,Automática,2017.0
Mercedes-Benz,33000.0,Clase C,Automática,2017.0
Ford,49000.0,Escape,Automática,2017.0
Kia,100000.0,Rio,Mecánica,2017.0
Kia,62000.0,Cerato,Automática,2017.0
Ford,52000.0,Ecosport 2,Automática,2017.0
Mini,35000.0,Cooper,Automática,2017.0
Ford,53000.0,Escape,Automática,2017.0
Ford,47000.0,Fiesta,Automática,2017.0
Chevrolet,70000.0,Spark GT,Mecánica,2017.0
Nissan,59050.0,Frontier,Mecánica,2017.0
Renault,44000.0,Logan,Automática,2017.0
Nissan,49000.0,Frontier,Automática,2017.0
Mazda,62000.0,3,Automática,2017.0
Toyota,62000.0,Hilux,Automática,2017.0
Volkswagen,48000.0,Gol,Automática,2017.0
Ford,55400.0,Explorer,Automática,2017.0
Mercedes-Benz,33000.0,Clase GLA,Automática,2017.0
Nissan,37000.0,Versa mecanico,Mecánica,2017.0
BMW,70000.0,320I cilíndraje 2.0,Automática,2017.0
Jeep,56500.0,Renegade,Automática,2017.0
Chevrolet,65000.0,Tracker,Automática,2017.0
Mazda,41000.0,3,Automática,2017.0
Kia,60000.0,Sportage,Automática,2017.0
BMW,55000.0,Serie 2,Automática,2017.0
Ford,72000.0,Edge,Automática,2017.0
Volkswagen,37000.0,New Beetle,Automática,2017.0
Chevrolet,28000.0,Cruze,Automática,2017.0
Lexus,44200.0,GX,Automática,2017.0
Mazda,72000.0,CX-5,Automática,2017.0
Volvo,24000.0,XC60,Automática,2017.0
Kia,70000.0,Rio,Automática,2017.0
Volkswagen,62500.0,Gol,Mecánica,2017.0
Mercedes-Benz,11200.0,Clase C,Automática,2017.0
Mini,36200.0,Cooper,Automática,2017.0
Renault,86500.0,Logan,Automática,2017.0
Ford,63000.0,Escape,Automática,2017.0
Honda,59900.0,CR-V,Automática,2017.0
Renault,60160.0,Captur,Automática,2017.0
Nissan,50456.0,Sentra,Automática,2017.0
Chevrolet,60000.0,Sail,Mecánica,2017.0
Chevrolet,49000.0,Tracker,Automática,2017.0
Toyota,69000.0,4Runner,Automática,2017.0
Mini,19000.0,John Cooper Works,Automática,2017.0
Audi,47863.0,A3,Mecánica,2017.0
Ford,91000.0,F-150,Automática,2017.0
Chevrolet,65000.0,Sail,Mecánica,2017.0
Kia,56000.0,Picanto,Mecánica,2017.0
Renault,96399.0,Logan,Automática,2017.0
Chevrolet,67717.0,Sail,Mecánica,2017.0
Porsche,16241.0,Macan,Automática,2017.0
Volkswagen,30000.0,Beetle,Mecánica,2017.0
Audi,70200.0,Q3,Automática,2017.0
Volvo,19693.0,XC60,Automática,2017.0
Suzuki,80000.0,Ertiga,Automática,2017.0
Toyota,94000.0,Fortuner,Automática,2017.0
Kia,53000.0,CERATO PRO,Automática,2017.0
Volkswagen,96022.0,Gol,Mecánica,2017.0
Volkswagen,65000.0,Gol,Automática,2017.0
Renault,75000.0,Duster,Automática,2017.0
Toyota,56646.0,Prado,Automática,2017.0
Mazda,68000.0,3,Automática,2017.0
Kia,48123.0,Picanto,Mecánica,2017.0
Toyota,68000.0,Hilux,Automática,2017.0
Hyundai,31000.0,i20,Automática,2017.0
Mazda,91000.0,3,Automática,2017.0
Volkswagen,37000.0,Beetle,Automática,2017.0
Chevrolet,12.0,Tracker,Automática,2017.0
Renault,34000.0,Koleos,Automática,2017.0
Chevrolet,65000.0,Tracker,Automática,2017.0
Renault,61237.0,Sandero,Automática,2017.0
Mercedes-Benz,69500.0,Clase GLE,Automática,2017.0
Toyota,69000.0,RAV4,Automática,2017.0
Renault,43000.0,Logan,Mecánica,2017.0
Renault,43000.0,Logan,Mecánica,2017.0
Mini,54000.0,Cooper,Automática,2017.0
Kia,164524.0,Picanto,Mecánica,2017.0
Jeep,47128.0,Cherokee,Automática,2017.0
Mercedes-Benz,55400.0,Clase E,Automática,2017.0
Toyota,114100.0,Land Cruiser,Automática,2017.0
Audi,49000.0,Q7,Automática,2017.0
Volkswagen,44000.0,Voyage,Mecánica,2017.0
Toyota,73300.0,sahara Vxr BLINDADA,Automática,2017.0
Mercedes-Benz,60035.0,Clase GLC,Automática,2017.0
Ford,63000.0,Fusion,Automática,2017.0
Chery,82000.0,Tiggo,Mecánica,2017.0
Toyota,29569.0,Prado,Automática,2017.0
Hyundai,91200.0,New Elantra,Mecánica,2017.0
BMW,31112.0,120i,Automática,2017.0
Zusuki,50000.0,Ciaz,Mecánica,2017.0
Lexus,57000.0,GX460,Automática,2017.0
Ford,85000.0,Explorer,Automática,2017.0
Chevrolet,51900.0,Spark,Mecánica,2017.0
Ford,55200.0,Edge,Automática,2017.0
Mazda,80000.0,2,Automática,2017.0
Nissan,99000.0,Versa,Automática,2017.0
Suzuki,42000.0,Vitara,Automática,2017.0
Toyota,83000.0,Hilux,Mecánica,2017.0
Volvo,125000.0,S90,Automática,2017.0
Suzuki,44000.0,Ertiga,Mecánica,2017.0
BMW,64000.0,Serie 1,Automática,2017.0
BMW,78000.0,Serie 4,Automática,2017.0
Chevrolet,29000.0,GT,Mecánica,2017.0
Ford,30000.0,Escape,Automática,2017.0
Audi,125000.0,A4,Automática,2017.0
Mercedes-Benz,34000.0,Clase GLE,Automática,2017.0
Renault,97000.0,Stepway,Mecánica,2017.0
Toyota,79000.0,Prado,Automática,2017.0
Audi,125000.0,A4,Automática,2017.0
Chery,62200.0,Tiggo,Automática,2017.0
Citroën,23900.0,C4,Automática,2017.0
Renault,71000.0,Logan,Automática,2017.0
Mazda,25500.0,3,Mecánica,2017.0
Chevrolet,66000.0,Tracker,Mecánica,2017.0
BMW,29000.0,X1,Automática,2017.0
Kia,64000.0,Sportage,Automática,2017.0
Toyota,42300.0,4Runner,Automática,2017.0
Suzuki,80000.0,Grand Vitara,Mecánica,2017.0
Audi,51500.0,A4,Automática,2017.0
Ford,33000.0,Fiesta,Automática,2017.0
Chevrolet,26000.0,Tracker,Mecánica,2017.0
Nissan,83000.0,X-Trail,Automática,2017.0
Jaguar,67000.0,F-PACE,Automática,2017.0
Toyota,114145.0,Hilux,Mecánica,2017.0
Nissan,60000.0,March,Mecánica,2017.0
Renault,64000.0,Captur,Automática,2017.0
Volkswagen,25025.0,Gol,Automática,2017.0
Mercedes-Benz,20000.0,Clase CLA,Automática,2017.0
Toyota,69915.0,Prado,Automática,2017.0
Jeep,55000.0,Grand Cherokee,Automática,2017.0
Ford,71000.0,Fiesta,Automática,2017.0
Renault,67000.0,Logan,Automática,2017.0
Audi,70000.0,A4,Automática,2017.0
Chevrolet,55500.0,Spark GT,Mecánica,2017.0
Kia,58900.0,Soul,Mecánica,2017.0
Audi,69000.0,A3,Mecánica,2017.0
Mercedes-Benz,52000.0,Clase GLE,Automática,2017.0
Mercedes-Benz,52000.0,Clase GLE,Automática,2017.0
Chevrolet,122000.0,N300,Automática,2017.0
Land Rover,22823.0,Range Rover Sport,Automática,2017.0
Jeep,52500.0,Wrangler,Automática,2017.0
Dodge,57000.0,Journey,Automática,2017.0
Mazda,67803.0,3,Automática,2017.0
Ford,35469.0,Ecosport 2,Automática,2017.0
Toyota,117000.0,Prado,Automática,2017.0
Mercedes-Benz,37000.0,Clase GLE,Automática,2017.0
Chevrolet,58681.0,Tracker,Mecánica,2017.0
Kia,49600.0,Rio,Mecánica,2017.0
Ford,48000.0,Ecosport,Mecánica,2017.0
Hyundai,100053.0,Creta,Mecánica,2017.0
Toyota,43250.0,2017,Automática,2017.0
Volkswagen,37000.0,Gol,Mecánica,2017.0
Lexus,19900.0,GX,Automática,2017.0
Mercedes-Benz,64000.0,Clase GLA,Automática,2017.0
Renault,49000.0,Logan,Mecánica,2017.0
Ford,44000.0,Explorer,Automática,2017.0
Chevrolet,55300.0,Tracker,Automática,2017.0
Renault,60000.0,Stepway,Mecánica,2017.0
Toyota,54000.0,RAV4,Automática,2017.0
Renault,95000.0,Duster,Automática,2017.0
Mazda,39000.0,3,Automática,2017.0
Mercedes-Benz,48000.0,Clase C C180,Automática,2017.0
Renault,74000.0,Sandero,Automática,2017.0
Ford,37657.0,Edge,Automática,2017.0
Mazda,66000.0,CX-5,Automática,2017.0
Chevrolet,70000.0,sonic lt sunroof,Automática,2017.0
Chevrolet,61000.0,Tracker,Automática,2017.0
Renault,109428.0,Duster,Mecánica,2017.0
Ford,26000.0,Mustang,Automática,2017.0
Mitsubishi,72000.0,ASX,Automática,2017.0
Ford,69465.0,Ecosport,Automática,2017.0
Renault,60000.0,Duster,Automática,2017.0
Mercedes-Benz,54800.0,Clase GLE,Automática,2017.0
Renault,51000.0,Logan,Mecánica,2017.0
Volvo,43900.0,XC60,Automática,2017.0
Toyota,60000.0,RAV4,Automática,2017.0
Kia,49500.0,Rio,Mecánica,2017.0
Volkswagen,59000.0,Gol,Mecánica,2017.0
Mercedes-Benz,54575.0,Clase GLA,Automática,2017.0
Renault,55300.0,Clio,Mecánica,2017.0
Chevrolet,72000.0,Vitara,Automática,2017.0
Ford,49000.0,Ecosport 2,Automática,2017.0
Toyota,52000.0,hilux blindaje 2,Automática,2017.0
Ford,46000.0,Fiesta,Automática,2017.0
Land Rover,26000.0,Evoque,Automática,2017.0
Mazda,45000.0,3,Automática,2017.0
Renault,51000.0,Duster,Automática,2017.0
Mazda,24500.0,3,Automática,2017.0
Ford,95000.0,Ranger,Automática,2017.0
Mazda,67514.0,3,Automática,2017.0
Renault,41000.0,Duster,Automática,2017.0
Renault,64500.0,Duster,Mecánica,2017.0
Mazda,56850.0,3,Automática,2017.0
Chevrolet,52050.0,Sonic,Automática,2017.0
Toyota,104000.0,4Runner,Automática,2017.0
Toyota,78000.0,Fortuner,Automática,2017.0
Renault,85400.0,ALASKAN,Automática,2017.0
Mercedes-Benz,24000.0,GLE350,Automática,2017.0
Ford,39000.0,Expedition,Automática,2017.0
Chery,160000.0,Tiggo,Automática,2017.0
Jaguar,17000.0,F-PACE,Automática,2017.0
Chevrolet,100000.0,Trailblazer,Automática,2017.0
Mini,64000.0,Cooper,Automática,2017.0
Kia,56000.0,Rio,Mecánica,2017.0
Mazda,51000.0,Gran touring,Automática,2017.0
Ford,51600.0,Fiesta,Automática,2017.0
Mercedes-Benz,83000.0,Clase C,Automática,2017.0
Toyota,80000.0,Hilux,Automática,2017.0
Audi,26000.0,Q3,Automática,2017.0
Toyota,85700.0,4Runner,Automática,2017.0
Mazda,65000.0,CX-9,Automática,2017.0
Mazda,90000.0,2,Automática,2017.0
Hyundai,42029.0,Creta,Automática,2017.0
Ford,73000.0,Fusion,Automática,2017.0
Ford,53000.0,Ecosport 2,Automática,2017.0
Toyota,57200.0,Fortuner,Mecánica,2017.0
Toyota,35179.0,4Runner,Automática,2017.0
Toyota,65000.0,4Runner,Automática,2017.0
BMW,17200.0,X5,Automática,2017.0
Kia,88000.0,Rio,Mecánica,2017.0
Toyota,124300.0,Hilux,Automática,2017.0
Hyundai,52000.0,i20,Mecánica,2017.0
Volkswagen,46000.0,Voyage,Mecánica,2017.0
Renault,68000.0,Captur,Automática,2017.0
Renault,57300.0,Logan,Automática,2017.0
Toyota,72000.0,RAV4,Automática,2017.0
Mazda,34774.0,3,Automática,2017.0
Volkswagen,39900.0,Tiguan,Automática,2017.0
Lexus,40000.0,GX,Automática,2017.0
Kia,52000.0,Rio,Mecánica,2017.0
Renault,77000.0,ALASKAN,Mecánica,2017.0
Chevrolet,29000.0,Sail,Mecánica,2017.0
Mercedes-Benz,18500.0,Clase CLA,Automática,2017.0
Volkswagen,85000.0,Golf,Automática,2017.0
Toyota,130000.0,4Runner,Automática,2017.0
Audi,69000.0,A6,Automática,2017.0
Land Rover,32000.0,DISCOVERY HSE,Automática,2017.0
Chevrolet,60000.0,sail ls aa,Mecánica,2017.0
Renault,71000.0,Logan,Automática,2017.0
Chevrolet,90556.21355944383,Prado,Mecánica,2012.612294758021
Mazda,31500.0,CX-3,Automática,2017.0
Ford,65000.0,Fiesta,Mecánica,2017.0
Mitsubishi,98000.0,Montero,Automática,2017.0
Kia,24000.0,CERATO PRO,Automática,2017.0
Renault,98000.0,ALASKAN,Automática,2017.0
Toyota,43630.0,4Runner,Automática,2017.0
Mercedes-Benz,23072.0,Clase E,Automática,2017.0
Volkswagen,28000.0,Voyage,Mecánica,2017.0
Nissan,84062.0,X-Trail,Automática,2017.0
Ford,41600.0,Mustang,Automática,2017.0
Volkswagen,46787.0,Golf,Automática,2017.0
Toyota,86000.0,Prado,Automática,2017.0
Suzuki,63800.0,Grand Vitara,Automática,2017.0
Renault,42668.0,spark Life,Mecánica,2017.0
Chevrolet,56000.0,Spark,Mecánica,2017.0
Audi,74000.0,Q7,Automática,2017.0
BMW,44000.0,Serie 1,Automática,2017.0
Mazda,36747.0,6,Automática,2017.0
Suzuki,55000.0,Swift,Mecánica,2017.0
Audi,63000.0,Q5,Automática,2017.0
Renault,64000.0,ALASKAN,Mecánica,2017.0
Nissan,46000.0,Frontier,Mecánica,2017.0
Volvo,29000.0,XC60,Automática,2017.0
Renault,70000.0,Logan,Automática,2017.0
Renault,75200.0,Duster,Mecánica,2017.0
Ford,28000.0,Escape,Automática,2017.0
Kia,43000.0,Sportage,Automática,2017.0
Mazda,56000.0,CX-3,Automática,2017.0
Mazda,49000.0,3,Automática,2017.0
Mazda,61300.0,CX-5,Automática,2017.0
Foton,144000.0,Minivan,Mecánica,2017.0
Renault,25000.0,Duster,Automática,2017.0
Kia,22000.0,CERATO PRO,Automática,2017.0
Renault,70000.0,Stepway,Mecánica,2017.0
BMW,33000.0,Serie 1,Automática,2017.0
Ford,43000.0,Fiesta,Automática,2017.0
Chevrolet,90556.21355944383,Prado,Mecánica,2012.612294758021
Lexus,30000.0,GX,Automática,2017.0
Nissan,64000.0,March,Automática,2017.0
Mazda,56000.0,2,Automática,2017.0
Chevrolet,61000.0,Tracker,Automática,2017.0
Renault,77000.0,Duster,Automática,2017.0
Ford,61800.0,Edge,Automática,2017.0
Mercedes-Benz,28000.0,Clase E,Automática,2017.0
