brand,kilometers,model,transmission,year
25,129000.0,1359,3,2012.0
74,82000.0,612,3,2012.0
130,123500.0,1307,3,2012.0
172,31500.0,800,3,2012.0
25,96000.0,409,1,2012.0
72,109000.0,382,1,2012.0
25,98377.0,250,3,2012.0
25,79800.0,409,3,2012.0
130,161000.0,1042,3,2012.0
22,92978.0,1646,3,2012.0
43,130000.0,850,3,2012.0
117,90400.0,70,1,2012.0
74,124000.0,612,3,2012.0
130,75000.0,93,3,2012.0
117,125000.0,399,3,2012.0
165,47000.0,1407,3,2018.0
58,145000.0,993,3,2018.0
89,53000.0,1106,3,2018.0
50,56600.0,622,1,2018.0
25,50000.0,1354,3,2018.0
145,23.0,414,3,2018.0
172,55000.0,691,1,2018.0
25,46300.0,903,3,2018.0
8,22500.0,1600,1,2018.0
25,26000.0,1481,3,2018.0
50,42000.0,609,1,2018.0
130,33500.0,1591,1,2018.0
89,62830.0,1193,3,2018.0
25,55000.0,1261,3,2018.0
145,53000.0,932,1,2018.0
130,58000.0,1552,1,2018.0
145,6500.0,578,1,2018.0
50,42500.0,678,1,2018.0
89,43000.0,363,1,2018.0
117,31000.0,136,1,2018.0
180,43000.0,753,1,2018.0
137,60000.0,192,1,2018.0
165,28554.0,1407,3,2018.0
145,88000.0,580,1,2018.0
130,50000.0,1013,1,2018.0
56,3600.0,998,1,2018.0
123,27500.0,480,1,2018.0
130,57000.0,704,1,2018.0
25,30000.0,1073,3,2018.0
25,45000.0,1072,3,2018.0
130,73400.0,972,1,2018.0
130,69000.0,1552,1,2018.0
25,38700.0,619,1,2018.0
50,24000.0,622,1,2018.0
8,24500.0,1600,1,2018.0
50,74000.0,622,1,2018.0
25,59000.0,1270,3,2018.0
145,48000.0,1288,1,2018.0
180,40500.0,753,1,2018.0
89,48500.0,363,1,2018.0
36,40400.0,1526,3,2018.0
130,33500.0,1591,1,2018.0
145,52000.0,872,1,2018.0
89,29000.0,1193,3,2018.0
180,60500.0,753,1,2018.0
50,77000.0,1179,1,2018.0
145,31000.0,932,3,2018.0
43,90000.0,1174,1,2012.0
145,98000.0,932,3,2012.0
117,125449.0,136,3,2012.0
117,184000.0,136,3,2012.0
25,98000.0,1372,3,2012.0
25,185000.0,281,3,2012.0
145,85000.0,1516,3,2012.0
145,101000.0,1516,3,2012.0
117,105000.0,136,3,2012.0
8,86100.0,1317,1,2012.0
130,110000.0,1307,3,2012.0
128,210000.0,1004,3,2012.0
74,160000.0,1434,3,2012.0
157,104000.0,1189,3,2012.0
145,175000.0,932,3,2012.0
89,77000.0,1380,3,2012.0
114,127000.0,1111,3,2012.0
130,128000.0,704,3,2012.0
89,165000.0,1380,3,2012.0
172,170000.0,691,3,2012.0
117,130.0,70,3,2012.0
74,8000.0,745,3,2012.0
172,105000.0,1116,3,2012.0
50,141000.0,678,3,2012.0
25,114000.0,286,3,2012.0
25,94000.0,1362,3,2012.0
72,103000.0,382,1,2012.0
172,168000.0,1116,3,2012.0
22,130000.0,1646,3,2012.0
117,90000.0,136,3,2012.0
89,135000.0,1380,3,2012.0
130,10600.0,1460,3,2012.0
25,73000.0,1354,3,2012.0
130,158650.0,1460,3,2012.0
172,124000.0,511,3,2012.0
25,112678.0,1354,3,2012.0
130,141.0,1460,3,2012.0
172,120000.0,511,1,2012.0
50,12400.0,678,3,2012.0
50,140000.0,678,3,2012.0
117,98000.0,70,3,2012.0
34,120000.0,854,3,2012.0
130,185000.0,704,3,2012.0
117,142000.0,70,3,2012.0
25,73000.0,281,1,2012.0
89,112500.0,1349,3,2012.0
145,5300.0,1288,3,2018.0
25,40000.0,1481,3,2018.0
89,54100.0,1193,3,2018.0
3,41000.0,1139,1,2018.0
37,18000.0,556,3,2018.0
130,65000.0,704,1,2018.0
25,95000.0,1336,3,2018.0
145,121100.0,932,3,2018.0
125,11787.0,506,1,2018.0
117,29300.0,136,1,2018.0
89,39000.0,1106,3,2018.0
89,54000.0,1193,1,2018.0
80,74000.0,1209,3,2018.0
50,31550.0,622,1,2018.0
172,33000.0,800,1,2018.0
34,25000.0,350,3,2018.0
89,24500.0,1193,3,2018.0
145,67000.0,578,3,2018.0
130,59400.0,1013,1,2018.0
145,42000.0,1288,3,2018.0
180,17500.0,843,1,2018.0
123,19800.0,467,1,2018.0
145,45000.0,414,1,2018.0
25,38700.0,619,1,2018.0
180,36500.0,753,1,2018.0
145,50500.0,1288,1,2018.0
145,42800.0,1289,3,2018.0
89,66850.0,1380,1,2018.0
145,34500.0,414,1,2018.0
25,56000.0,1481,1,2018.0
130,60300.0,1307,3,2018.0
25,90556.21355944383,1116,3,2012.612294758021
117,43000.0,136,1,2018.0
117,34000.0,136,1,2018.0
25,82000.0,1261,3,2018.0
117,40000.0,136,1,2018.0
145,42300.0,1288,1,2018.0
117,44000.0,397,1,2018.0
8,40000.0,1318,1,2018.0
34,32000.0,346,3,2018.0
180,45600.0,843,3,2018.0
130,50600.0,1307,3,2018.0
72,45000.0,793,1,2018.0
25,58000.0,619,1,2018.0
8,33000.0,117,1,2018.0
145,110000.0,872,3,2012.0
89,115000.0,1193,3,2012.0
25,47000.0,409,3,2012.0
145,150000.0,1395,3,2012.0
145,98700.0,872,3,2012.0
74,97000.0,809,3,2012.0
89,89000.0,1106,3,2012.0
74,91000.0,253,3,2012.0
50,114000.0,609,1,2012.0
89,230000.0,1351,3,2012.0
89,78000.0,1758,1,2012.0
145,136000.0,1290,3,2012.0
145,108000.0,872,3,2012.0
25,170000.0,544,3,2012.0
145,165000.0,872,3,2012.0
145,112485.0,1288,3,2012.0
130,150000.0,93,3,2012.0
117,89477.0,70,3,2012.0
145,119000.0,684,3,2012.0
74,86000.0,1700,3,2012.0
25,125800.0,1083,3,2012.0
117,127516.0,136,3,2012.0
25,83000.0,281,1,2012.0
180,92000.0,843,3,2012.0
89,68500.0,1106,3,2012.0
145,136000.0,1288,3,2012.0
89,99200.0,1380,3,2012.0
25,127000.0,1083,3,2012.0
89,200000.0,1127,3,2012.0
25,69000.0,409,3,2012.0
157,85137.0,875,3,2012.0
89,78000.0,362,1,2012.0
8,86000.0,160,1,2012.0
25,99103.0,409,3,2012.0
3,84000.0,236,1,2012.0
50,147000.0,678,3,2012.0
25,127000.0,409,3,2012.0
74,90000.0,1434,3,2012.0
180,79000.0,843,3,2012.0
130,126000.0,1307,3,2012.0
3,108500.0,1138,1,2012.0
25,116000.0,409,1,2012.0
25,142.0,285,3,2012.0
145,145200.0,872,3,2012.0
145,145.0,872,3,2012.0
25,68400.0,281,3,2012.0
145,153000.0,932,3,2012.0
145,39200.0,1288,1,2018.0
145,40600.0,1288,3,2018.0
25,37500.0,1485,3,2018.0
145,47000.0,932,1,2018.0
117,61000.0,207,1,2018.0
80,41000.0,1214,1,2018.0
180,33035.0,753,1,2018.0
89,42000.0,1106,1,2018.0
180,49000.0,1459,1,2018.0
117,33000.0,397,1,2018.0
145,80000.0,578,1,2018.0
172,55000.0,1116,1,2018.0
89,23700.0,1193,3,2018.0
50,54000.0,639,1,2018.0
28,61000.0,99,1,2018.0
145,20451.0,1288,1,2018.0
180,61500.0,753,3,2018.0
145,33248.0,1395,1,2018.0
50,41000.0,634,1,2018.0
50,15000.0,678,1,2018.0
165,55000.0,426,3,2018.0
145,36450.0,578,1,2018.0
172,49000.0,181,1,2018.0
130,41000.0,972,3,2018.0
25,26000.0,1261,3,2018.0
145,44000.0,932,1,2018.0
117,46600.0,397,1,2018.0
180,39900.0,1570,1,2018.0
95,27000.0,99,3,2018.0
145,45000.0,578,3,2018.0
123,3400.0,126,1,2018.0
25,82000.0,99,3,2018.0
25,16000.0,1261,3,2018.0
145,38900.0,1395,3,2018.0
145,63000.0,580,3,2018.0
165,59500.0,1407,3,2018.0
50,34263.0,607,1,2018.0
123,3000.0,467,1,2018.0
123,11000.0,337,1,2018.0
72,43000.0,382,1,2018.0
123,23000.0,464,1,2018.0
80,75000.0,1211,3,2018.0
3,58500.0,1138,1,2018.0
25,25200.0,1336,1,2018.0
25,34000.0,1072,3,2018.0
172,63313.0,1116,1,2018.0
25,8810.0,286,3,2012.0
22,100000.0,1646,3,2012.0
89,150000.0,1380,3,2012.0
145,110303.0,1288,3,2012.0
89,130000.0,361,3,2012.0
180,113000.0,753,3,2012.0
25,67833.0,1354,3,2012.0
145,60000.0,1395,3,2012.0
25,120000.0,409,3,2012.0
117,76246.0,136,3,2012.0
25,153500.0,1083,3,2012.0
89,160000.0,1106,3,2012.0
130,170000.0,1307,3,2012.0
25,103000.0,532,1,2012.0
49,59000.0,1096,3,2012.0
25,99400.0,1362,3,2012.0
172,11500.0,1519,1,2012.0
25,86000.0,409,3,2012.0
25,182000.0,1362,3,2012.0
25,74000.0,1365,3,2012.0
145,96860.0,1516,3,2012.0
50,102162.0,678,1,2012.0
25,129658.0,532,1,2012.0
89,165000.0,1380,3,2012.0
25,92000.0,1354,3,2012.0
25,118000.0,409,1,2012.0
117,93000.0,70,3,2012.0
145,8295.0,1409,3,2012.0
130,167000.0,1552,1,2012.0
89,84000.0,1193,3,2012.0
89,102292.0,1380,3,2012.0
172,91000.0,691,1,2012.0
25,112800.0,532,1,2012.0
172,105000.0,800,3,2012.0
145,90000.0,1395,3,2012.0
180,112500.0,753,3,2012.0
145,151000.0,932,3,2012.0
66,111450.0,1639,3,2012.0
43,121000.0,850,3,2012.0
145,18000.0,1288,3,2012.0
89,119000.0,361,3,2012.0
172,120000.0,800,3,2012.0
145,85000.0,1288,3,2012.0
145,100500.0,932,3,2012.0
130,85200.0,1460,3,2012.0
25,57000.0,1481,1,2018.0
130,47589.0,1591,1,2018.0
130,56000.0,1591,1,2018.0
145,49000.0,932,1,2018.0
8,31000.0,1617,1,2018.0
180,50000.0,1295,1,2018.0
25,120000.0,1023,3,2018.0
25,38190.0,1503,1,2018.0
25,53040.0,1336,3,2018.0
55,46000.0,1466,1,2018.0
25,38000.0,1362,3,2018.0
25,43000.0,1362,3,2018.0
184,27000.0,1623,1,2018.0
89,50000.0,1325,1,2018.0
89,63000.0,1193,3,2018.0
21,3070.0,702,3,2018.0
50,47000.0,678,1,2018.0
130,35000.0,1552,3,2018.0
117,25100.0,136,3,2018.0
8,14000.0,1316,1,2018.0
117,72000.0,397,1,2018.0
25,63000.0,1371,3,2018.0
89,50000.0,1193,3,2018.0
117,56200.0,70,1,2018.0
130,68514.0,256,3,2018.0
50,28500.0,678,1,2018.0
145,71000.0,932,1,2018.0
25,2690.0,99,1,2018.0
145,93500.0,578,3,2018.0
25,50600.0,852,3,2018.0
117,70000.0,136,1,2018.0
130,59000.0,1013,1,2018.0
145,53000.0,1288,1,2018.0
34,37000.0,343,3,2018.0
25,63000.0,99,3,2018.0
145,47334.0,932,3,2018.0
89,38000.0,1106,3,2018.0
145,27150.0,1288,3,2018.0
89,62000.0,1193,3,2018.0
117,50640.0,136,1,2018.0
180,52000.0,753,1,2018.0
89,66000.0,1193,3,2018.0
172,38000.0,1164,1,2018.0
8,63000.0,1595,1,2018.0
3,23000.0,241,1,2018.0
130,33400.0,972,3,2018.0
50,42000.0,678,3,2018.0
25,95000.0,532,3,2012.0
50,131000.0,678,3,2012.0
25,163700.0,1354,3,2012.0
72,105000.0,382,1,2012.0
145,110.0,684,3,2012.0
130,82000.0,1552,1,2012.0
8,49000.0,1317,1,2012.0
161,115000.0,1507,3,2012.0
25,115.0,1354,3,2012.0
180,140000.0,268,3,2012.0
145,120000.0,1516,3,2012.0
89,113000.0,1106,3,2012.0
157,92000.0,257,3,2012.0
22,18670.0,1646,3,2012.0
25,131000.0,93,3,2012.0
8,98000.0,1595,1,2012.0
43,105000.0,850,1,2012.0
180,150000.0,1459,3,2012.0
145,110000.0,494,3,2012.0
8,110000.0,1315,1,2012.0
50,111000.0,606,3,2012.0
157,150000.0,257,3,2012.0
156,133451.0,93,3,2012.0
172,146000.0,1116,3,2012.0
25,95200.0,281,3,2012.0
130,86000.0,972,3,2012.0
74,93000.0,93,3,2012.0
123,30840.0,464,3,2012.0
72,91000.0,255,1,2012.0
172,130000.0,511,3,2012.0
50,100000.0,606,3,2012.0
25,84000.0,1354,3,2012.0
204,195000.0,93,3,2012.0
74,87000.0,93,3,2012.0
117,135000.0,136,3,2012.0
74,100000.0,1700,3,2012.0
50,96000.0,678,3,2012.0
50,95000.0,678,3,2012.0
145,119000.0,684,3,2012.0
145,101000.0,1516,3,2012.0
123,107000.0,962,1,2012.0
25,139000.0,544,3,2012.0
25,93100.0,250,3,2012.0
25,95000.0,1503,1,2012.0
50,52000.0,609,1,2018.0
89,60200.0,1106,3,2018.0
25,31000.0,1481,1,2018.0
172,50000.0,1116,1,2018.0
161,50000.0,689,1,2018.0
50,84000.0,1179,1,2018.0
145,49000.0,1288,1,2018.0
145,124500.0,578,3,2018.0
117,51000.0,397,1,2018.0
117,55000.0,136,1,2018.0
26,53000.0,99,3,2018.0
117,19500.0,99,1,2018.0
25,30000.0,1261,3,2018.0
150,51000.0,924,1,2018.0
180,53000.0,1459,1,2018.0
123,18500.0,467,1,2018.0
141,18000.0,219,1,2018.0
180,29000.0,754,1,2018.0
180,21000.0,753,3,2018.0
25,38000.0,1072,3,2018.0
43,38000.0,850,1,2018.0
50,4200.0,1179,1,2018.0
172,51000.0,691,1,2018.0
137,40000.0,86,3,2018.0
180,83031.0,1295,1,2018.0
145,76846.0,932,3,2018.0
89,57000.0,363,3,2018.0
172,56000.0,181,1,2018.0
123,34000.0,477,1,2018.0
123,14627.0,472,1,2018.0
34,37000.0,349,1,2018.0
25,90556.21355944383,1116,3,2012.612294758021
130,32000.0,1103,1,2018.0
123,23000.0,464,1,2018.0
130,47500.0,1552,1,2018.0
50,43600.0,678,3,2018.0
117,54000.0,397,1,2018.0
72,41500.0,382,1,2018.0
145,63000.0,578,1,2018.0
145,104000.0,1288,3,2018.0
25,38000.0,1354,3,2018.0
82,37.0,1629,1,2018.0
130,93000.0,704,1,2018.0
89,22900.0,1106,3,2018.0
180,57600.0,1570,1,2018.0
25,29900.0,1494,1,2018.0
145,40000.0,1288,1,2018.0
117,95600.0,70,3,2012.0
145,100000.0,932,3,2012.0
25,113000.0,93,3,2012.0
25,122800.0,281,3,2012.0
145,55000.0,1516,3,2012.0
50,71000.0,634,1,2012.0
89,105555.0,1193,3,2012.0
145,110500.0,1395,3,2012.0
25,174000.0,544,3,2012.0
145,117000.0,932,3,2012.0
74,76800.0,253,1,2012.0
145,113700.0,1288,1,2012.0
25,110000.0,531,1,2012.0
172,152000.0,1116,3,2012.0
145,138000.0,865,3,2012.0
74,155000.0,253,3,2012.0
50,120000.0,678,1,2012.0
145,88900.0,932,3,2012.0
43,75000.0,850,3,2012.0
89,97700.0,361,3,2012.0
72,111000.0,459,1,2012.0
145,123000.0,932,3,2012.0
172,105000.0,912,3,2012.0
25,109600.0,250,3,2012.0
117,116000.0,136,3,2012.0
3,80000.0,1138,1,2012.0
74,63500.0,253,3,2012.0
145,143548.0,872,3,2012.0
72,138000.0,382,3,2012.0
157,109000.0,875,3,2012.0
145,108118.0,1288,3,2012.0
117,145000.0,70,3,2012.0
50,76000.0,678,1,2012.0
74,86600.0,1434,3,2012.0
89,81500.0,1193,3,2012.0
125,80000.0,521,3,2012.0
43,125000.0,850,3,2012.0
25,154000.0,532,3,2012.0
3,79500.0,236,1,2012.0
25,80000.0,1503,1,2012.0
180,137000.0,753,3,2012.0
74,137000.0,1434,3,2012.0
145,102900.0,1288,3,2012.0
117,114000.0,399,1,2012.0
172,139000.0,800,3,2012.0
180,96500.0,843,1,2012.0
137,52000.0,143,3,2018.0
3,34000.0,1138,1,2018.0
180,21500.0,753,3,2018.0
104,47000.0,740,1,2018.0
3,29000.0,1138,1,2018.0
161,44500.0,689,1,2018.0
145,76241.0,865,3,2018.0
161,41600.0,1635,1,2018.0
130,30000.0,972,1,2018.0
25,56000.0,1336,1,2018.0
25,59000.0,1261,3,2018.0
25,20000.0,1362,3,2018.0
145,37600.0,932,1,2018.0
157,18000.0,1467,1,2018.0
89,40100.0,363,3,2018.0
89,35000.0,1106,3,2018.0
89,54000.0,1193,1,2018.0
145,55270.0,1288,3,2018.0
123,17500.0,460,1,2018.0
117,32000.0,397,1,2018.0
117,45000.0,70,3,2018.0
89,50000.0,1193,3,2018.0
180,42600.0,753,3,2018.0
125,17000.0,849,1,2018.0
145,65000.0,872,1,2018.0
50,40539.0,634,1,2018.0
25,110233.0,1031,3,2018.0
172,49000.0,800,1,2018.0
130,109887.0,704,1,2018.0
72,33700.0,1575,1,2018.0
8,15900.0,1315,1,2018.0
145,48300.0,578,3,2018.0
172,44000.0,691,1,2018.0
89,56000.0,1106,3,2018.0
29,3300.0,99,1,2018.0
50,33000.0,634,1,2018.0
50,46600.0,678,3,2018.0
145,54000.0,932,3,2018.0
50,54000.0,709,1,2018.0
8,27000.0,1617,1,2018.0
3,39000.0,1211,1,2018.0
130,85000.0,972,1,2018.0
172,43000.0,1164,1,2018.0
180,57000.0,753,3,2018.0
117,29200.0,70,1,2018.0
3,149000.0,227,3,2012.0
150,113000.0,924,1,2012.0
172,89000.0,1116,3,2012.0
130,110000.0,704,3,2012.0
117,123456.0,136,3,2012.0
130,187000.0,704,3,2012.0
89,78000.0,1380,3,2012.0
130,139000.0,93,3,2012.0
25,111000.0,1354,3,2012.0
25,148544.0,27,1,2012.0
74,190000.0,1291,3,2012.0
74,102000.0,612,3,2012.0
145,116806.0,1288,3,2012.0
25,100127.0,532,3,2012.0
25,152000.0,905,3,2012.0
25,127300.0,286,3,2012.0
83,109959.0,505,3,2012.0
145,53000.0,684,3,2012.0
117,86400.0,70,3,2012.0
25,49200.0,533,3,2012.0
145,76000.0,1288,3,2012.0
25,189000.0,574,3,2012.0
157,204000.0,875,3,2012.0
123,77700.0,464,1,2012.0
25,75000.0,769,3,2012.0
25,102000.0,409,3,2012.0
123,68000.0,75,1,2012.0
89,150000.0,1106,3,2012.0
50,119000.0,609,1,2012.0
130,120000.0,1042,3,2012.0
145,69130.0,1516,3,2012.0
117,108000.0,70,3,2012.0
25,80000.0,250,3,2012.0
25,132000.0,544,3,2012.0
89,60348.0,1106,3,2012.0
130,84000.0,1460,3,2012.0
130,134000.0,1460,1,2012.0
25,99000.0,409,3,2012.0
130,81500.0,1460,3,2012.0
25,118000.0,281,3,2012.0
145,116000.0,1516,3,2012.0
42,107549.0,93,3,2012.0
3,62907.0,1138,1,2012.0
125,70421.0,509,3,2012.0
130,127000.0,1460,3,2012.0
180,38800.0,528,1,2018.0
130,84000.0,870,1,2018.0
25,42000.0,1261,3,2018.0
145,33600.0,1288,1,2018.0
130,29700.0,1591,1,2018.0
3,25000.0,1138,1,2018.0
49,21319.0,193,1,2018.0
180,45000.0,1459,1,2018.0
50,46500.0,678,1,2018.0
145,52000.0,414,1,2018.0
25,53000.0,1072,1,2018.0
80,111200.0,1413,3,2018.0
25,25000.0,1261,3,2018.0
180,48000.0,1570,3,2018.0
128,56000.0,1004,1,2018.0
25,90556.21355944383,1116,3,2012.612294758021
180,30000.0,1459,1,2018.0
25,53561.0,1244,3,2018.0
130,52000.0,1552,3,2018.0
145,61000.0,578,1,2018.0
123,34092.0,482,1,2018.0
172,18500.0,181,1,2018.0
89,60508.0,1351,1,2018.0
145,45000.0,1395,1,2018.0
172,23000.0,1512,1,2018.0
49,33000.0,1397,1,2018.0
50,26654.0,678,3,2018.0
145,51000.0,1395,3,2018.0
145,120000.0,578,1,2018.0
130,50000.0,1552,1,2018.0
172,56000.0,691,1,2018.0
50,22266.0,678,3,2018.0
130,45580.0,1307,1,2018.0
145,25000.0,578,3,2018.0
25,63000.0,1481,3,2018.0
8,29950.0,1316,1,2018.0
117,12110.0,99,3,2018.0
25,70000.0,619,1,2018.0
89,27700.0,1106,3,2018.0
130,46477.0,1013,1,2018.0
117,52000.0,207,1,2018.0
145,54811.0,932,1,2018.0
25,42000.0,1362,3,2018.0
89,63000.0,1380,1,2018.0
117,55000.0,397,1,2018.0
123,52000.0,716,1,2018.0
49,56000.0,1397,3,2018.0
3,47000.0,242,1,2012.0
50,122500.0,678,3,2012.0
117,83400.0,136,3,2012.0
172,106900.0,1116,3,2012.0
25,84000.0,284,3,2012.0
25,13013.0,93,3,2012.0
180,83000.0,1459,1,2012.0
130,130000.0,543,3,2012.0
180,90000.0,843,3,2012.0
130,70000.0,1307,1,2012.0
128,95000.0,881,3,2012.0
8,76000.0,21,1,2012.0
130,98000.0,1460,3,2012.0
25,104000.0,281,3,2012.0
145,83000.0,684,3,2012.0
50,118000.0,622,1,2012.0
25,124000.0,1362,3,2012.0
117,112920.0,136,3,2012.0
145,98500.0,932,3,2012.0
145,101000.0,1409,3,2012.0
89,143100.0,1349,3,2012.0
123,21560.0,472,1,2012.0
25,50000.0,1503,1,2012.0
25,100000.0,532,3,2012.0
25,83000.0,281,3,2012.0
89,105000.0,1106,3,2012.0
157,114241.0,878,3,2012.0
145,68000.0,684,3,2012.0
145,118300.0,932,3,2012.0
141,42000.0,422,1,2012.0
89,83500.0,1380,3,2012.0
72,102000.0,382,3,2012.0
50,9920.0,678,3,2012.0
89,80010.0,1349,3,2012.0
172,104000.0,691,1,2012.0
8,95000.0,1595,1,2012.0
130,155000.0,1144,3,2012.0
89,86000.0,361,3,2012.0
25,79900.0,409,3,2012.0
117,194157.0,136,3,2012.0
145,138800.0,1288,3,2012.0
145,100000.0,684,3,2012.0
150,99000.0,93,1,2012.0
36,50000.0,1536,3,2012.0
22,208300.0,1646,3,2012.0
145,18800.0,1395,3,2018.0
117,25000.0,397,1,2018.0
150,25000.0,924,1,2018.0
117,55500.0,136,1,2018.0
25,54000.0,1481,1,2018.0
145,5600.0,932,1,2018.0
145,17000.0,1518,1,2018.0
3,317495.0,1138,1,2018.0
25,29500.0,1354,3,2018.0
25,90556.21355944383,1116,3,2012.612294758021
172,81150.0,1116,1,2018.0
180,32314.0,754,1,2018.0
161,54834.0,1635,1,2018.0
157,85000.0,875,1,2018.0
25,20000.0,1481,1,2018.0
89,47000.0,1106,1,2018.0
25,42000.0,99,3,2018.0
180,101000.0,268,1,2018.0
3,45000.0,1135,1,2018.0
117,30200.0,136,1,2018.0
50,30000.0,607,1,2018.0
25,57665.0,1261,3,2018.0
3,31000.0,1135,1,2018.0
145,45500.0,932,3,2018.0
172,37579.0,691,1,2018.0
130,30000.0,972,3,2018.0
25,95000.0,905,3,2018.0
49,49956.0,1397,1,2018.0
49,53501.0,1397,1,2018.0
49,65821.0,1397,1,2018.0
130,68000.0,704,1,2018.0
49,55047.0,1397,1,2018.0
123,25000.0,479,1,2018.0
89,58200.0,1193,3,2018.0
117,106000.0,312,1,2018.0
145,82000.0,932,3,2018.0
117,54000.0,136,1,2018.0
117,40000.0,70,3,2018.0
117,79000.0,397,1,2018.0
172,33000.0,365,1,2018.0
49,52000.0,1397,1,2018.0
165,72398.0,848,3,2018.0
130,40800.0,972,3,2018.0
145,75000.0,578,1,2018.0
8,47000.0,1318,1,2018.0
145,46300.0,1288,3,2018.0
117,38500.0,207,1,2018.0
128,89000.0,1004,1,2018.0
123,66000.0,464,1,2012.0
141,72000.0,422,1,2012.0
74,108000.0,1291,3,2012.0
117,12800.0,93,3,2012.0
74,13200.0,612,3,2012.0
89,152800.0,428,3,2012.0
89,160000.0,1380,3,2012.0
25,91200.0,281,3,2012.0
172,95000.0,691,3,2012.0
50,75000.0,678,3,2012.0
130,59745.0,972,3,2012.0
89,86497.0,1380,3,2012.0
130,76000.0,1591,3,2012.0
8,160000.0,1315,1,2012.0
125,56000.0,506,3,2012.0
130,125000.0,93,3,2012.0
74,75000.0,811,3,2012.0
172,230277.0,1116,3,2012.0
180,71000.0,843,3,2012.0
150,135000.0,815,1,2012.0
130,92500.0,1307,1,2012.0
157,108000.0,257,3,2012.0
89,83000.0,868,3,2012.0
117,133000.0,136,1,2012.0
25,1.0,250,3,2012.0
50,107600.0,678,3,2012.0
145,119000.0,872,3,2012.0
74,105000.0,612,3,2012.0
123,79000.0,464,1,2012.0
89,102000.0,1380,3,2012.0
89,97000.0,361,3,2012.0
145,130000.0,872,3,2012.0
25,641049.0,707,3,2012.0
22,168000.0,1537,3,2012.0
180,121000.0,1459,3,2012.0
123,140000.0,481,1,2012.0
145,109000.0,1297,1,2012.0
25,20.0,281,3,2012.0
8,39000.0,953,1,2012.0
50,78000.0,622,1,2012.0
49,101700.0,1096,3,2012.0
43,130000.0,850,3,2012.0
117,122000.0,312,3,2012.0
50,50000.0,709,1,2012.0
89,105000.0,1003,3,2012.0
130,43500.0,1063,1,2018.0
50,43000.0,622,1,2018.0
80,128000.0,1211,3,2018.0
50,46100.0,622,1,2018.0
8,125000.0,1318,1,2018.0
25,95187.0,905,3,2018.0
34,27200.0,343,1,2018.0
3,89000.0,227,3,2018.0
172,64700.0,1116,1,2018.0
180,76500.0,753,3,2018.0
25,63000.0,544,3,2018.0
49,52596.0,1397,1,2018.0
172,55000.0,691,1,2018.0
8,49000.0,1317,1,2018.0
145,46000.0,1395,3,2018.0
49,56191.0,1397,1,2018.0
117,70000.0,312,1,2018.0
25,68688.0,1362,1,2018.0
117,67000.0,312,1,2018.0
130,130000.0,704,1,2018.0
145,51000.0,1288,1,2018.0
172,59000.0,691,1,2018.0
25,95000.0,544,3,2018.0
72,41000.0,681,3,2018.0
117,58000.0,136,1,2018.0
125,29000.0,826,1,2018.0
8,60000.0,99,1,2018.0
25,95187.0,544,3,2018.0
145,40000.0,865,3,2018.0
145,23000.0,872,1,2018.0
145,39000.0,414,1,2018.0
172,75941.0,800,3,2018.0
50,31727.0,639,1,2018.0
117,39764.0,397,1,2018.0
145,65100.0,932,1,2018.0
25,66000.0,1354,3,2018.0
25,48000.0,544,3,2018.0
130,60000.0,870,1,2018.0
130,88000.0,972,1,2018.0
145,108000.0,578,3,2018.0
25,28000.0,1481,3,2018.0
25,69000.0,1354,3,2018.0
172,26000.0,1116,1,2018.0
8,35291.0,1600,1,2018.0
172,33000.0,691,1,2018.0
25,72500.0,619,1,2018.0
145,62207.0,578,3,2018.0
89,83000.0,1193,3,2012.0
89,90000.0,1380,3,2012.0
22,334624.0,74,3,2012.0
130,27400.0,1460,3,2012.0
117,128000.0,136,3,2012.0
172,130000.0,1116,3,2012.0
180,111000.0,528,3,2012.0
130,92000.0,704,3,2012.0
117,95000.0,70,3,2012.0
25,190000.0,545,3,2012.0
145,69500.0,494,1,2012.0
89,82500.0,1106,3,2012.0
130,320000.0,704,3,2012.0
74,142414.0,253,3,2012.0
145,136000.0,1516,3,2012.0
180,78600.0,1459,1,2012.0
89,81000.0,1380,1,2012.0
172,183000.0,1116,1,2012.0
50,105000.0,622,1,2012.0
8,106368.0,1600,1,2012.0
130,106000.0,1460,3,2012.0
130,86000.0,972,3,2012.0
50,165100.0,1179,3,2012.0
145,61200.0,1395,3,2012.0
43,85000.0,577,3,2012.0
89,113400.0,1127,3,2012.0
123,52000.0,464,1,2012.0
184,85000.0,1623,1,2012.0
43,104183.0,850,1,2012.0
36,205000.0,992,3,2012.0
117,159000.0,70,3,2012.0
10,20.0,191,1,2012.0
180,83000.0,843,3,2012.0
172,110000.0,181,1,2012.0
25,183000.0,250,3,2012.0
172,139000.0,1116,1,2012.0
130,172002.0,704,3,2012.0
130,200000.0,1042,3,2012.0
89,111890.0,861,3,2012.0
50,70000.0,709,1,2012.0
8,39000.0,953,1,2012.0
8,55000.0,1317,1,2012.0
89,82000.0,362,3,2012.0
74,87000.0,612,3,2012.0
34,66000.0,556,3,2012.0
145,54000.0,932,1,2018.0
89,51672.0,1106,3,2018.0
8,47000.0,1317,1,2018.0
123,10000.0,739,1,2018.0
180,29000.0,753,1,2018.0
123,33338.0,464,1,2018.0
25,90556.21355944383,1116,3,2012.612294758021
130,71401.0,704,1,2018.0
